#,,,0,,,,,
41485,PROJ. - BLACK MESH,,0,,,,,
41486,TOP -*NAVY BLUE TROPICAL,,0,,,,,
41487,PROJ-*NAVY BLUE TROPICAL,,0,,,,,
41488,BAND-4892 BROWN POLY FOAMBACK,,0,,,,,
41489,GALL'S PACKAGING INSTRUCTIONS,,0,,,,,
4149,REMOVABLE BRAID BAND,,0,,,,,
41490,TIP- ARMY DRESS BLUE TROPICAL,,0,,,,,
41491,PIPING -8250-8818 LAPD BLUE,,0,,,,,
41492,TOP -*FORESTRY GREEN 646-168,,0,,,,,
41493,PROJ-*FORESTRY GREEN 646-168,,0,,,,,
41494,BAND-*FORESTRY GREEN 646-168,,0,,,,,
41495,WELT - *8250-8818 LAPD BLUE,,0,,,,,
41496,TOP - *8250-8818 LAPD BLUE,,0,,,,,
41497,PROJ- *8250-8818 LAPD BLUE,,0,,,,,
41498,BAND - *8250-8818 LAPD BLUE,,0,,,,,
41499,PIPING - *8250-8818 LAPD BLUE,,0,,,,,
4150,EDGED W/FRENCH BLUE POLY,,0,,,,,
41500,EDGED W/ *8250-8818 LAPD BLUE,,0,,,,,
41501,SPEC. EMBLEM INSTALL THRU,,0,,,,,
41502,2ND HOLE FROM BOTTOM,,0,,,,,
41503,*GOLD AIRLINE BUTTON,,0,,,,,
41504,TOP - *BLACK #605,,0,,,,,
41505,PROJ - *BLACK #605,,0,,,,,
41506,PIPING - BLACK TROPICAL,,0,,,,,
41507,TOP - BLACK TROPICAL,,0,,,,,
41508,PROJ - BLACK TROPICAL,,0,,,,,
41509,ON FRONT OF HAT,,0,,,,,
4151,OFFICER STYLE-NO TIP,,11,,,,,
41510,ON BACK OF HAT,,0,,,,,
41511,TOP - *DK NAVY #605-BB,,0,,,,,
41512,PROJ- *DK NAVY #605-BB,,0,,,,,
41513,WELT - *DK NAVY #605-BB,,0,,,,,
41514,1/4 MILITARY GOLD BRAID ,,0,,,,,
41515,CARE INSTRUCTIONS-HANG TAG,,0,,,,,
41516,PIPING - *ROYAL BLUE 432-2,,0,,,,,
41517,BAND - *DK NAVY #605-BB,,0,,,,,
41518,PIPING-*DK NAVY #605-BB,,0,,,,,
41519,BLACK RAYON DBL KNOT CORD,,0,,,,,
4152,PIPING *RED MELTON,,0,,,,,
41520,SIDE WHITE POLY PELLON BACKED,,0,,,,,
41521,DRAPE WHITE POLY PELLON BACK,,0,,,,,
41522,BAND - 8330-8107 NAVY,,0,,,,,
41523,TOP - *NAVY DAC/WOOL,,0,,,,,
41524,PROJ - *NAVY DAC/WOOL,,0,,,,,
41525,BAND - *NAVY DAC/WOOL,,0,,,,,
41526,BLACK LINING - SIDE,,0,,,,,
41527,2 BELOW WELT ,,0,,,,,
41528,TIP-DAC/WOOL 645-1-7 CAD.GR.,,0,,,,,
41529,FROM TOP OF BAND,,0,,,,,
4153,SIDES HAM.431-974 CAD.GR.FOAM,,0,,,,,
41530,FRONT EMBR. PORT 5 N.A.N.V,,0,,,,,
41531,AT BOTTOM OF SLOT,,0,,,,,
41532,TOP - * GRAY POLY.,,0,,,,,
41533,PROJ- * GRAY POLY.,,0,,,,,
41534,BAND- * GRAY POLY.,,0,,,,,
41535,BUTTONS-*CUSTOMER SUPPLIED,,0,,,,,
41536,STRAP - *CUSTOMER SUPPLIED,,0,,,,,
41537,S-5000 GOLD DIAMOND,WITH CLIPS IN BAG,2.4,,,,,
41538,S-5000 SILVER DIAMOND,WITH CLIPS IN BAG,2.4,,,,,
41539,SIDES ARMY DRESS BLUE POLY F/B,,0,,,,,
4154,BAND *BLACK MELTON,,0,,,,,
41540,DRAPE ARMY DRESS BLUE POLY F/B,,0,,,,,
41541,TIP- ARMY DRESS BLUE POLY F/B,,0,,,,,
41542,1/4 DOWN FROM CENTER ,,0,,,,,
41543,TOP-ARMY DRESS BLUE POLY F/B,,0,,,,,
41544,PROJ-ARMY DRESS BLUE POLY F/B,,0,,,,,
41545,BAND-ARMY DRESS BLUE POLY F/B,,0,,,,,
41546,BAND - WHITE CAPLITE,,0,,,,,
41547,TOP - *BROWN ELASTIQUE,,0,,,,,
41548,PROJ - *BROWN ELASTIQUE,,0,,,,,
41549,EDGED W/*BROWN ELASTIQUE,,0,,,,,
4155,LINING BLACK ACETATE FOAM,,0,,,,,
41550,HOLES FOR CHINSTRAP ONLY,,0,,,,,
41551,FULL DRESS HAT,,0,,,,,
41552,EDGED W/ ARMY GREEN FOAMBACK,,0,,,,,
41553,MASTER CARTON (4) LABELS,,0,,,,,
41554,BAND - *TAN MATERIAL,,0,,,,,
41555,BAND - *RED MATERIAL,,0,,,,,
41556,FJM GOLD BALL BUTTONS,,0,,,,,
41557,FJM SILVER BALL BUTTONS,,0,,,,,
41558,ATTACH FJM GOLD BALL BUTTONS,,0.6,,,,,
41559,ATTACH FJM SILVER BALL BUTTONS,,0.6,,,,,
4156,573-610 NAVY TROP. DAC/WOOL,,0,,,,,
41560,RED POLY. PELLON BACK,,0,,,,,
41561,SIDE - RED POLY PELLON BACK,,0,,,,,
41562,DRAPE-RED POLY PELLON BACK,,0,,,,,
41563,TOP - *ARSLAN CHARCOAL,,0,,,,,
41564,PROJ- *ARSLAN CHARCOAL,,0,,,,,
41565,2ND EYELET 1/2 DOWN ,,0,,,,,
41566,S-8000 SILVER PLATINUM,WITH CLIPS IN BAG,2.4,,,,,
41567,S-8000 GOLD PLATINUM,WITH CLIPS IN BAG,2.4,,,,,
41568,CHAIN-STRAP-POM PON INSIDE HAT,,0,,,,,
41569,*WITH 1/4 SCREW TUBES ,,0,,,,,
4157,DRAPE-HAMB.431-974 CADET GRAY,,0,,,,,
41570,*WASHERS FOR SCREW TUBES,,0,,,,,
41571,2 BLACK HOOK VELCRO BAND ,,0,,,,,
41572,OFFSET TO LEFT,,0,,,,,
41573,RED RAYON DBL KNOT CORD,,0,,,,,
41574,WHITE RAYON DBL KNOT CORD,,0,,,,,
41575,NAVY BLUE RAYON DBL KNOT CORD,,0,,,,,
41576,SILVER NYLON DBL KNOT CORD,,0,,,,,
41577,BAND-*COMB BLUE ON GOLD BRAID,,0,,,,,
41578,3/8 ABOVE BOTTOM EDGE OF BAND ,,0,,,,,
41579,SEWING TOP BAND,,0,,,,,
4158,TOP-573-610 NAVY BLUE TROPICAL,,0,,,,,
41580,OFFSET TO RIGHT,,0,,,,,
41581,CENTER FRONT,,0,,,,,
4159,LINING BLACK ACETATE FOAM,,0,,,,,
416,UPS COLLECT A/C #767683,,0,,,,,
4160,SIDE PROJ.-573-610 NAVY TROP.,,0,,,,,
4161,*TAN POLYESTER WELT,,0,,,,,
4162,*TOP-TAN POLYESTER,,0,,,,,
4163,*SIDE PROJ.-TAN POLYESTER,,0,,,,,
4164,*EDGE WITH TAN POLYESTER,,0,,,,,
4165,1-3/4 BROWN BRAID-REMOVABLE ,,0.8,,,,,
4166,CHOCOLATE BROWN MESH BAND,,0.8,,,,,
4167,*SPRUCE GREEN CLOTH,,0.8,,,,,
4168,SIDES *SPRUCE GREEN CLOTH,,0.8,,,,,
4169,DRAPE *SPRUCE GREEN CLOTH,,0.8,,,,,
4170,TIP *SPRUCE GREEN CLOTH,,0.8,,,,,
4171,PERMANENT COVER,,0,,,,,
4172,BAND EDGE W/NAVY BLUE TROPICAL,,0,,,,,
4173,*TOP-*38200 NAVY POLY,,0,,,,,
4174,REMOVABLE WITH ELASTIC,,0,,,,,
4175,*SIDE PROJ.-*38200 NAVY POLY,,0,,,,,
4176,TIP-P&F BLUE FOAMBACK,,0.8,,,,,
4177,TOP - 420-43 TAUPE FOAMBACK,,0.8,,,,,
4178,PROJ. 420-43 TAUPE FOAMBACK,,0.8,,,,,
4179,BAND - 420-43 TAUPE,,0.8,,,,,
4180,FRAME - 7-1/2,,0,,,,,
4181,MODIFIED PERSHING -(LAPD),,15.3,,,,,
4182,SOFT GROMMET,,0,,,,,
4183,BLACK CLOTH WELT,,0,,,,,
4184,PIPING WIRE IN TOP,,0,,,,,
4185,TOP-BLACK #420 POLY FOAMBACK,,0,,,,,
4186,TOP-NAVY BLUE 420 POLY FOAMB.,,0,,,,,
4187,SIDE PROJ.-BLACK POLY 420 FOAM,,0,,,,,
4188,SIDE PROJ.-NAVY 420 POLY FOAM.,,0,,,,,
4189,EDGE W/ MIL. 4892 BLACK,,0,,,,,
4190,EDGE WITH NAVY BLUE 420 POLY,,0,,,,,
4191,NAVY BLUE CLOTH WELT,,0,,,,,
4192,TOP-P&F BLUE SERGE FOAMBACK,,0,,,,,
4193,PROJ.-P&F SERGE FOAMBACK,,0,,,,,
4194,TOP AND BOTTOM OF BAND,,0,,,,,
4195,SEW SIZE LABEL IN COVER,,0,,,,,
4196,1 UP FROM BOTTOM BAND ,,0,,,,,
4197,WELT - MIDNIGHT NAVY,,0,,,,,
4198,EDGE WITH BLACK MADRID,,0,,,,,
4199,1-1/2 APART ON CENTER ,,0,,,,,
4200,BAND FR.BLUE POLY. FOAM 1477,,0,,,,,
4201,TOP - P&F BLUE FOAMBACKED,,0,,,,,
4202,WELT-GOLD/BLUE CORDEDGE,,0,,,,,
4203,PROJ. - P&F BLUE FOAMBACKED,,0,,,,,
4204,REMOVABLE BAND NO ELASTIC,,0,,,,,
42044,BAND EDGED W/FRENCH BLUE,,0,,,,,
4205,PIPING P&F BLUE FOAMBACKED,,0,,,,,
4206,BAND EDGED W/P&F BLUE,,0,,,,,
4207,BAND-P&F BLUE SERGE FOAMBACK,,0,,,,,
4208,1 1/2 BLACK VELVET BAND ,,10,,,,,
4209,FRAME-MARK II-XS BLACK,,0,,,,,
4210,FRAME - MARK II-S BLACK,,0,,,,,
4211,1-7/8 BLACK PATENT VISOR ,,0,,,,,
4212,FRAME - MARK I  BLACK,,0,,,,,
4213,LINING WHITE (TIP ONLY),,0,,,,,
4214,TOP - *670-06 GREEN,,0,,,,,
4215,DULL BLACK LEATHER VISOR,,0,,,,,
4216,PROJ. - *670-06 GREEN,,0,,,,,
4217,2-1/8 MEDIUM DROOP ,,0,,,,,
4218,BAND - WHITE POLY. 263G,,0,,,,,
4219,MARK I STYLE FRAME,,0,,,,,
4220,TOP BLACK MELTON CLOTH,,0,,,,,
4221,TOP BAND BLACK GRAINED,,0,,,,,
4222,BOTTOM BAND BLACK GRAINED,,0,,,,,
4223,PIPING BLACK MELTON CLOTH,,0,,,,,
4224,MARINE CORPS STYLE W/TIP,,0,,,,,
4225,*TOP - BLACK POLY.,,0,,,,,
4226,*SIDE PROJECTION-BLACK POLY,,0,,,,,
4227,*BAND - BURGUNDY POLY.,,0,,,,,
4228,GOLD DRAPE CORD,,0,,,,,
4229,SIDE *,,0,,,,,
4230,DRAPE *,,0,,,,,
4231,5/8 BLACK PAT.DBL SLID.STRAP ,,0,,,,,
4232,DRAPE *BROWN ELASTIQUE,,0,,,,,
4233,5/8 COMPANY GRADE BLACK STRAP ,,0,,,,,
4234,TOP-DRESS BL.ARMY.TROP.FOAMBCK,,0,,,,,
4235,PROJ-DRESS BL.ARMY TROP.FOAMBK,,0,,,,,
4236,BAND-DK.NAVY BL.WOOL TROPICAL,,0,,,,,
4237,BAND - REMOVABLE BRAID,,0,,,,,
4238,WHITE 1-3/4 BRAID ,,0,,,,,
4239,PIPING FR.BLUE POLY. FOAM 1477,,0,,,,,
4240,3/4 BLACK BRAID THRU CENTER ,,0,,,,,
4241,TEXAS A&M STYLE CAP,,0,,,,,
4242,TOP - NAVY BLUE MESH,,0,,,,,
4243,PROJ. - NAVY BLUE MESH,,0,,,,,
4244,PROJ.& TIPS LINED W/GR.PELLON,,0,,,,,
4245,TOP-RAEFORD O.D. GREEN ELAST.,,0,,,,,
4246,SIDES-HEATHER GRAY 420 FOAMBK,,0,,,,,
4247,PROJ.-RAEFORD O.D.GREEN ELAST.,,0,,,,,
4248,DRAPE-HEATHER GRAY 420 FOAMBK,,0,,,,,
4249,3-PIECE SIDE PROJECTION,,0,,,,,
4250,TOP-RAE.O.D. GREEN W/PELLON,,0,,,,,
4251,BLACK LINING - TIP,,0,,,,,
4252,PROJ.RAE.O.D.GREEN PELLON,,0,,,,,
4253,BAND 645-5311 O.D. GREEN ELAST,,0,,,,,
4254,OFFICER STYLE PROJECTION,,0,,,,,
4255,BAND RAE. O.D. GREEN,,0,,,,,
4256,BROWN TO MATCH VISOR,,0,,,,,
4257,BROWN TO MATCH VISOR,,0,,,,,
4258,TOP-MIDNIGHT NAVY,,0,,,,,
4259,PROJECTION-MIDNIGHT NAVY,,0,,,,,
4260,BAND-MIDNIGHT NAVY FOAMBACK,,0,,,,,
4261,REMOVABLE COVER,,0,,,,,
4262,1-1/4 DOWN FROM TOP ,,0,,,,,
4263,TOP - TAN CAPLITE,,0,,,,,
4264,GROMMET W 5/16 WIRE ,,0,,,,,
4265,SIDE PROJECTION-TAN CAPLITE,,0,,,,,
4266,NJ CHINSTRAP W/NICKEL BUCKLE,,2,,,,,
4267,BAND - TAN CAPLITE,,0,,,,,
4268,BAND - MAROON POLY. #041A,,0,,,,,
4269,EMBLEM TAB 1 ABOVE ELAST.BAND ,,0,,,,,
4270,EMBLEM EYELETS (3),,0,,,,,
4271,EMBLEM CENTERED ON EMBLEM TAB,,0,,,,,
4272,PUNCH HOLES FOR BUTTONS,,0,,,,,
4273,NAVY STYLE SWEATSHIELD,,0,,,,,
4274,BAND - DARK GREEN GRAINED,,0,,,,,
4275,BAYLY MARK I - FULL COVER,,0,,,,,
4276,BAND - DARK GREEN POLYESTER,,0,,,,,
4277,BAND WITH BUTTONHOLES,,0,,,,,
4278,SIZE TICKET ON PLASTIC BAGS,,0,,,,,
4279,PIPING MIDNIGHT NAVY,,0,,,,,
4280,FRONT EMBLEM EYELET,,0,,,,,
4281,WHITE CAPLITE COVER,,0,,,,,
4282,WELT - WHITE CAPLITE,,0,,,,,
4283,"BAND - WHITE CAPLITE 2 5/8 , ,0.00000
4284 ",EMBLEM EYELETS (2),0.5,,,,,
4285,"CUT DOWN TO 5-1/8 , ,0.00000
4286 ",WHITE STIFFENER,0,,,,,
4287,FELT PAD,,0,,,,,
4288,WHITE BINDING ON VISOR,,0,,,,,
4289,COWHIDE MIL-SPEC (FELT PAD),,0,,,,,
429,UPS COLLECT A/C# 68780W,,0,,,,,
4290,BAND LINED W/WH.CAPLITE,,0,,,,,
4291,BAR CODE LABEL IN TOP OF HAT,,0,,,,,
4292,SIDES-HEATHER GRAY,,0,,,,,
4293,TOP-71740-500 ARMY DRESS BLUE,,0,,,,,
4294,PROJ.-71740 ARMY DRESS BLUE,,0,,,,,
4295,BAND - 71740 ARMY DRESS BLUE,,0,,,,,
4296,1/4 GOLD BRAID SEWN ON TOP ,,0,,,,,
4297,EMBLEM EYELET CENTERED,,0,,,,,
4298,DRAPE-HEATHER GRAY,,0,,,,,
4299,ATTACH I.D. LABELS/SIZES,,0,,,,,
4300,WHITE POLYESTER 263G,,0,,,,,
4301,BAR CODE LABEL ON EACH,,0,,,,,
4302,FRONT STRAP,,0,,,,,
4303,MASTER CARTONS 1 OF/W/SIZE,,0,,,,,
4304,CHINSTRAP,,0,,,,,
4305,CHINSTRAP & POM-PON INSIDE HAT,,0,,,,,
4306,+ GS6-9 EYE THRU FRAME HOLE,,0,,,,,
4307,MILITARY PACKING LIST,,0,,,,,
4308,ROYAL BLUE FRONT CORD,,0,,,,,
4309,TOP BLACK MELTON CLOTH,,0,,,,,
4310,1/2 UP FROM BTM OF BINDING ,,0,,,,,
4311,BLACK PATENT PLASTIC BINDING,,0,,,,,
4312,2ND EYELET 1/2 UP ,,0,,,,,
4313,HANG FROM INSIDE BELOW SWEAT,,0,,,,,
4314,3/4 ABOVE BAND ,,0,,,,,
4315,*RBUG BURGANDY,,0,,,,,
4316,TOP OF CAP *RBUG BURGANDY,,0,,,,,
4317,SIDE PROJECTION *RBUG BURGANDY,,0,,,,,
4318,CAP BAND *RTIC,,0,,,,,
4319,LADIES SIZE TICKETS,,0,,,,,
432,UPS COLLECT A/C# W64202,,0,,,,,
4320,FRONT & REAR WHITE DRAPE CORD,,0,,,,,
4321,USMA WREATH & LYRE EMBLEM,,0,,,,,
4322,EVEN WITH TOP OF HAT,,0,,,,,
4323,6 BLACK POMPOM W/NICKEL CUP ,,0,,,,,
4324,1x12 x1/8  FELT PAD ,,0,,,,,
4325,*FOREST GREEN CLOTH,,0,,,,,
4326,SIDES *FOREST GREEN CLOTH,,0,,,,,
4327,DRAPE *FOREST GREEN CLOTH,,0,,,,,
4328,* WHITE CLOTH,,0,,,,,
4329,SIDE *WHITE CLOTH,,0,,,,,
4330,DRAPE *WHITE CLOTH,,0,,,,,
4331,FT. KNOX STYLE GARR. CAP,,0,,,,,
4332,TIP *WHITE CLOTH,,0.8,,,,,
4333,TOP-*RED POLYESTER,,0,,,,,
4334,TOP - *WHITE POLYESTER,,0,,,,,
4335,SIDE - *RED POLYESTER,,0,,,,,
4336,SIDE - *WHITE POLYESTER,,0,,,,,
4337,TOP BAND RED PLASTIC,,0,,,,,
4338,BOTTOM BAND RED PLASTIC,,0,,,,,
4339,*DARK GREEN CORDEDGE,,0,,,,,
4340,BLACK FELT COVERED VISOR,,0,,,,,
4341,BAND BLK.VELVET/BLK.MIL.ELAST.,,9,,,,,
4342,5-1/2 M STYLE SHAKO ,,0,,,,,
4343,DOUBLE BRAIDED,,0,,,,,
4344,*X CANNON GILT SHAKO BUTTONS,,0,,,,,
4345,TOP - 646-114 FRENCH BLUE,,0,,,,,
4346,SIDE PROJ. 646-114 FR. BLUE,,0,,,,,
4347,WELT-646-114 FRENCH BLUE,,0,,,,,
4348,TOP-HEATHER GRAY FOAMBACKED,,0,,,,,
4349,PROJ.-HEATHER GRAY FOAMBACKED,,0,,,,,
4350,BAND - HEATHER GRAY FOAMBACK,,0,,,,,
4351,WHITE CAPLITE 1/2 COVER,,0,,,,,
4352,WITH SILVER MYLAR BINDING,,0,,,,,
4353,TOP - WHITE CAPLITE,,0,,,,,
4354,WELT-CARDINAL RED 7422-1114,,0,,,,,
4355,PROJ. - WHITE CAPLITE,,0,,,,,
4356,TOP - BLACK GRAINED,,0,,,,,
4357,SINGLE NEEDLE TOP STITCHED,,0,,,,,
4358,PROJ. - BLACK GRAINED,,0,,,,,
4359,(1) FRONT EYELET,,0,,,,,
4360,WITH GOLD MYLAR BINDING,,0,,,,,
4361,(1) WHITE SNAP ON BACK,,0,,,,,
4362,PIPING - BLACK GRAINED,,0,,,,,
4363,TOP-646/120 CAD.GRY FOAMBACK,,0,,,,,
4364,PROJ.646-120 CAD.GR. FOAMBACK,,0,,,,,
4365,PIPING-646/120 CADET GRAY ELAS,,0,,,,,
4366,BAND-646-120 CADET GR.ELAST.,,0,,,,,
4367,WINTER BAND-BLACK MELTON,,0,,,,,
4368,TOP-LIGHT BANKERS GRAY,,0,,,,,
4369,SIDE PROJ.-LT.BANKERS GRAY,,0,,,,,
4370,BAND - BANKERS GRAY,,0,,,,,
4371,TOP-MIL.4892-6026 BLACK FOAM.,,0,,,,,
4372,SIDE-MIL.4892-6026 BLACK FOAM.,,0,,,,,
4373,PIPING BLACK CLOTH,,0,,,,,
4374,TOP-RAE.646-120 CADET GRY,,0,,,,,
4375,PROJ-RAE.646-120 CAD.GRAY,,0,,,,,
4376,BAND-RAE.646-120 CADET GRAY,,0,,,,,
4377,SIDES-RAE.646-120 CADET GRAY,,0,,,,,
4378,DRAPE-RAE.646-120 CADET GRAY,,0,,,,,
4379,BAND - *HAM. #420-9 GRAY,,0,,,,,
4380,BAND - TAN MESH EDGED W/MADRID,,0,,,,,
4381,PIPING - *8321-30 DK. NAVY,,0,,,,,
4382,TOP-MIL. TAN 4892 FOAMBACK,,0,,,,,
43825,PROJ.-MIL. TAN 4892 FOAMBACK,,0,,,,,
4383,DRAPE-HAMB.#605 CAD.GR.FB,,0,,,,,
4384,TIP-4892 A/F BLUE FOAMBACK,,0,,,,,
4385,SIDES-HAMB.605 CAD.GR.ADHESIVE,,0,,,,,
4386,DRAPE-A/F BLUE POLY SERGE,,0,,,,,
4387,GRAY LINING,,0,,,,,
4388,GRAY LINING,,0,,,,,
4389,SIDE-A/F BLUE POLY SERGE FOAM,,0,,,,,
4390,TOP-HEATHER OLIVE DRAB POLY,,0,,,,,
4391,PROJ.-HEATHER OLIVE DRAB POLY,,0,,,,,
4392,EDGED W/HEATHER OLIVE DRAB,,0,,,,,
4393,PIPING *RGCY CHARCOAL,,0,,,,,
4394,TOP - *RGCY CHARCOAL,,0,,,,,
4395,PROJECTION *RGCY CHARCOAL,,0,,,,,
4396,BAND *63AR RED,,0,,,,,
4397,TOP - *HAM.420-15 BURGUNDY,,0,,,,,
4398,ABUT CORDEDGE AND DRAPE EDGE,,0,,,,,
4399,SIZE TICKET IN TOP OF HAT,,0,,,,,
4400,MID. NAVY POLY. STRAP,,0,,,,,
4401,*SEW FISHBURNE EMBLEM,,0,,,,,
4402,ON LEFT SIDE OF DRAPE,,0,,,,,
4403,SIDE *FRENCH BLUE POLY,,0,,,,,
4404,BLACK POLY. STRAP,,0,,,,,
4405,BLACK TASLAN STRAP,,0,,,,,
4406,NAVY TASLAN STRAP,,0,,,,,
4407,BROWN POLY. STRAP,,0,,,,,
4408,SIDES-HAMB.P&F BLUE FOAMBACK,,0,,,,,
4409,SIDES-P&F BLUE SERGE FOAMBACK,,0,,,,,
4410,DRAPE-HAMB.P&F BLUE FOAMBACK,,0,,,,,
4411,DRAPE-P&F BLUE SERGE FOAMBACK,,0,,,,,
4412,PROJ. - TAN POLY. #F080,,0,,,,,
4413,PIPING - *HAM.420-15 BURGUNDY,,0,,,,,
4414,PIPING - P&F BLUE SERGE,,0,,,,,
4415,TOP-TAN TROPICAL FOAMBACK,,0,,,,,
4416,PROJ.-TAN TROPICAL FOAMBACK,,0,,,,,
4417,PIPING TAN TROPICAL,,0,,,,,
4418,BAND DARK BROWN MESH,,0,,,,,
4419,EDGED W/#420 BROWN BARK FOAMBA,,0,,,,,
4420,EDGED W/ MIL. BLK. ELAST.,,0,,,,,
4421,PIPING-MIL.4892 BLACK,,0,,,,,
4422,EDGED W/ P&F BLUE,,0,,,,,
4423,TOP - *8321-30 DK. NAVY,,0,,,,,
4424,PROJ. - *8321-30 DK. NAVY,,0,,,,,
4425,BAND - *8321-30 DK. NAVY,,0,,,,,
4426,TOP-6037-610 NAVY BLUE,,0,,,,,
4427,TOP - 4892 AIRFORCE BLUE,,0,,,,,
4428,PROJ.-6037-610 NAVY BLUE,,0,,,,,
4429,PROJ. - 4892 AIRFORCE BLUE,,0,,,,,
4430,BAND EDGED W/6037-610 NAVY,,0,,,,,
4431,DRAPE WITHOUT LIN. OR FOAM,,0,,,,,
4432,BAND -*TROPICAL O.D. GREEN,,0,,,,,
4433,DRAPE WITHOUT LINING,,0,,,,,
4434,FLAPS - BLACK MOUTON FUR,,0,,,,,
4435,WITH TERRY CLOTH,,0,,,,,
4436,TOP -*MILLIKEN FOREST GREEN,,0,,,,,
4437,CERTIFICATION #PP4-4301,,0,,,,,
4438,PROJ.-*MILLIKEN FOREST GREEN,,0,,,,,
4439,CERTIFICATION #PP4-4303,,0,,,,,
444,UPS COLLECT A/C #464052,,0,,,,,
4440,WITH BLUE ELASTIC,,0,,,,,
4441,SIDES-FRENCH BLUE ELASTIQUE,,0,,,,,
4442,CERTIFICATION #PP4-2884,,0,,,,,
4443,DRAPE-FRENCH BLUE ELASTIQUE,,0,,,,,
4444,WHITE MOLDED SUN HELMET,,0,,,,,
4445,SIDES-MIDNIGHT NAVY FOAMBACK,,0,,,,,
4446,SPECIAL BUTTONS,,0,,,,,
4447,DRAPE-MIDNIGHT NAVY FOAMBACK,,0,,,,,
4448,TIP-MIDNIGHT NAVY,,0,,,,,
4449,AT BOTTOM OF BAND,,0,,,,,
4450,*TOP - OYSTER GRAY,,0,,,,,
4451,*TOP-X10897 FR.BLUE W/PELLON,,0,,,,,
4452,*PROJ. - OYSTER GRAY,,0,,,,,
4453,*PROJ-FR.BLUE POLY W/PELLON,,0,,,,,
4454,*BAND - OYSTER GRAY,,0,,,,,
4455,WELT - P&F BLUE 420,,0,,,,,
4456,NOC-2 CAP CARTON (1/BOX),,0,,,,,
4457,WELT -*SLATE GRAY 645-186,,0,,,,,
4458,NO FRONT EYELETS,,0,,,,,
4459,TOP -*SLATE GRAY 645-186,,0,,,,,
4460,BAND -*SLATE GRAY 645-186,,0,,,,,
4461,TOP-VPI BLUE ELAST. DAC/WOOL,,0,,,,,
4462,PROJ. -*SLATE GRAY 645-186,,0,,,,,
4463,SIDE PROJ.-VPI BLUE ELAST.,,0,,,,,
4464,WELT - *DARK CHARCOAL,,0,,,,,
4465,PIPING-VPI BLUE ELAST.DAC/WOOL,,0,,,,,
4466,WELT-P&F BLUE FOAMBACK,,0,,,,,
4467,BTM. EDGE 5/8 BLACK MADRID ,,0,,,,,
4468,WHITE MESH MATERIAL,,0,,,,,
4469,NO FRAME EYELET IN FRONT,,0,,,,,
4470,NO EMBLEM EYELET IN FRONT,,0,,,,,
4471,SIDE BLACK POLY 4892 FOAMBACK,,0,,,,,
4472,DRAPE BLACK POLY 4892 FOAMBACK,,0,,,,,
4473,MARK CARTONS W/SIZE & QTY.,,0,,,,,
4474,WHITE MESH SUN HELMET,,0,,,,,
4475,BELL SOUTH LOGO,,0,,,,,
4476,WITH VENT CAP,,0,,,,,
4477,WITH BLACK ELASTIC,,0,,,,,
4478,OPEN PRESSED SEAM,,0,,,,,
4479,PELLON BACK MATERIAL,,0,,,,,
4480,FRONT EMBR. MSU GREEN,,0,,,,,
4481,FULL LINING BLACK,,0,,,,,
4482,TOP-ARMY BLUE TROPICAL,,0,,,,,
4483,SIDE PROJ.-ARMY BLUE TROPICAL,,0,,,,,
4484,BAND-ARMY BLUE TROPICAL,,0,,,,,
4485,SIDE-ARMY GREEN FOAMBACK,,0,,,,,
4486,DRAPE-ARMY GREEN FOAMBACK,,0,,,,,
4487,STITCHED LEATHER KEEPER,,0,,,,,
4488,FRENCH BLUE MESH MATERIAL,,0,,,,,
4489,TIP - ARMY GREEN POLY FOAMBACK,,0,,,,,
4490,MIDNIGHT NAVY 65/35 POLY/WOOL,,0,,,,,
4491,SIDES- *RED GABARDINE,,0,,,,,
4492,*TOP MIL.S/4892-C/2172 NAVY,,0,,,,,
4493,PIPING - NAVY BLUE CLOTH,,0,,,,,
4494,*PROJ.MIL.S/4892-C/2172 NAVY,,0,,,,,
4495,EMBROIDERY PROJ - SKY CAP,,0,,,,,
4496,*BAND MIL.S/4892-C/2172 NAVY,,0,,,,,
4497,1-3/4 BLACK POLY BRAID ,,0,,,,,
4498,EMBROIDERY-BAND-ANDY FRAIN,,0,,,,,
4499,PROJ. - 561-96 NAVY BLUE,,0,,,,,
4500,TOP - 561-96 NAVY BLUE,,0,,,,,
4501,*TOP-F609A OXFORD GRAY GABARD.,,0,,,,,
4502,BAND - 561-96 NAVY BLUE,,0,,,,,
4503,*SIDE PROJ.OXFORD GRAY GABARD.,,0,,,,,
4504,BAND - BROWN MESH,,0,,,,,
4505,*BAND-OXFORD GRAY GABARDINE,,0,,,,,
4506,PIPING - WHITE CAPLITE,,0,,,,,
4507,*FECHHEIMER SWEATSHIELD,,0,,,,,
4508,*LIGHT GOLD SOUTACHE,,0,,,,,
4509,*AT TOP AND BOTTOM OF BAND,,0,,,,,
4510,AT TOP AND BOTTOM OF BAND,,0,,,,,
4511,*GILT GUARDSMARK BUTTONS,,0,,,,,
4512,(3) FRONT EYELETS,,0,,,,,
4513,1-3/8 CENTER TO CENTER ,,0,,,,,
4514,N O  G O L D  S T A M P,,0,,,,,
4515,538-168 DARK GRAY,,0,,,,,
4516,ID TAGS W/NAMES,,0,,,,,
4517,1-1/2 APART ON CENTER ,,0,,,,,
